player_id,nickname,country,current_team,age,metric,value_real,value_norm
9618,nexa,Serbia,OG,25,assists_per_round,0.13,50.0
5388,rallen,Poland,,28,assists_per_round,0.16,80.0
17145,Rainwaker,Bulgaria,SKADE,21,assists_per_round,0.13,50.0
10168,bottle,China,,28,assists_per_round,0.14,60.0
2544,remix,Brazil,ODDIK,28,assists_per_round,0.09,10.0
10449,ISSAA,Jordan,,25,assists_per_round,0.12,40.0
3849,JW,Sweden,EYEBALLERS,27,assists_per_round,0.14,60.0
15940,Sobol,Poland,HONORIS,24,assists_per_round,0.13,50.0
19926,afro,France,HEET,23,assists_per_round,0.11,30.0
14759,iM,Romania,GamerLegion,23,assists_per_round,0.13,50.0
11842,Ramz1kBO$$,Kazakhstan,Golden Knights,22,assists_per_round,0.1,20.0
7016,HZ,China,TSG,32,assists_per_round,0.17,90.0
14602,Marcelious,Norway,Oilers,23,assists_per_round,0.1,20.0
2469,cajunb,Denmark,ex-AGF,32,assists_per_round,0.12,40.0
5794,tabseN,Germany,BIG,27,assists_per_round,0.16,80.0
13054,zeph,Australia,DGG,20,assists_per_round,0.13,50.0
964,mou,Kazakhstan,,30,assists_per_round,0.11,30.0
10994,stavn,Denmark,Heroic,20,assists_per_round,0.14,60.0
15369,REDSTAR,Bulgaria,ex-MAD Lions,20,assists_per_round,0.12,40.0
7528,KRIMZ,Sweden,fnatic,28,assists_per_round,0.15,70.0
17504,KEi,Poland,FLET,21,assists_per_round,0.14,60.0
12018,TeSeS,Denmark,Heroic,21,assists_per_round,0.14,60.0
8513,yay,United States,,23,assists_per_round,0.13,50.0
11954,FASHR,Netherlands,ECSTATIC,26,assists_per_round,0.15,70.0
17147,juanflatroo,Kosovo,Bad News Eagles,25,assists_per_round,0.13,50.0
12731,sdy,Ukraine,Natus Vincere,25,assists_per_round,0.13,50.0
9258,SicK,United States,,23,assists_per_round,0.13,50.0
8543,NEEX,Poland,,25,assists_per_round,0.09,10.0
4076,Aerial,Finland,HAVU,29,assists_per_round,0.15,70.0
3997,loWel,Spain,,25,assists_per_round,0.13,50.0
15072,nin9,Mongolia,IHC,24,assists_per_round,0.11,30.0
11748,raafa,Brazil,,28,assists_per_round,0.11,30.0
13578,Grim,United States,Complexity,21,assists_per_round,0.13,50.0
13188,Zellsis,United States,,24,assists_per_round,0.15,70.0
13239,Qikert,Kazakhstan,Outsiders,23,assists_per_round,0.13,50.0
11250,Flarich,Latvia,EC Kyiv,25,assists_per_round,0.11,30.0
10589,rommi,Russia,Moralezz,29,assists_per_round,0.14,60.0
12937,WolfY,United States,ECSTATIC,23,assists_per_round,0.1,20.0
10892,MarKE,Mexico,,24,assists_per_round,0.15,70.0
7964,cadiaN,Denmark,Heroic,27,assists_per_round,0.11,30.0
13843,Lucky,Denmark,Tricked,19,assists_per_round,0.09,10.0
10610,refrezh,Denmark,Heroic,24,assists_per_round,0.11,30.0
8124,DavCost,Russia,INDE IRAE,26,assists_per_round,0.12,40.0
11485,malta,Australia,VERTEX,26,assists_per_round,0.15,70.0
8394,Kjaerbye,Denmark,Endpoint,24,assists_per_round,0.14,60.0
16647,Bwills,United States,Gaimin Gladiators,21,assists_per_round,0.15,70.0
8248,jkaem,Norway,Apeks,28,assists_per_round,0.14,60.0
3055,flusha,Sweden,EYEBALLERS,28,assists_per_round,0.17,90.0
13229,Snakes,United States,ONET4P,20,assists_per_round,0.13,50.0
8764,zewsy,New Zealand,,25,assists_per_round,0.16,80.0
15255,Swahn,United States,,24,assists_per_round,0.1,20.0
12699,STOMP,Poland,,27,assists_per_round,0.11,30.0
8604,aumaN,China,,28,assists_per_round,0.16,80.0
16612,n0rb3r7,Russia,Outsiders,21,assists_per_round,0.13,50.0
13230,motm,United States,ATK,22,assists_per_round,0.12,40.0
2644,Hiko,United States,,32,assists_per_round,0.14,60.0
12564,Geniuss,Thailand,,24,assists_per_round,0.13,50.0
2553,Snax,Poland,,29,assists_per_round,0.13,50.0
9174,HSK,Korea,,27,assists_per_round,0.14,60.0
9612,Bubzkji,Denmark,,24,assists_per_round,0.14,60.0
9043,ANDROID,Canada,,28,assists_per_round,0.13,50.0
10842,KHTEX,Brazil,Los Grandes,25,assists_per_round,0.13,50.0
10870,kabal,Mongolia,IHC,27,assists_per_round,0.13,50.0
8957,LOVEYY,China,,33,assists_per_round,0.15,70.0
11942,buster,Kazakhstan,Virtus.pro,22,assists_per_round,0.12,40.0
12317,fleav,Hungary,Budapest Five,21,assists_per_round,0.13,50.0
16726,phzy,Sweden,,19,assists_per_round,0.1,20.0
7443,twist,Sweden,Finest,27,assists_per_round,0.14,60.0
16487,eraa,Sweden,Young Ninjas,20,assists_per_round,0.1,20.0
18717,Lucaozy,Brazil,Sharks,20,assists_per_round,0.11,30.0
8138,Davidp,Belgium,,27,assists_per_round,0.14,60.0
839,tb,China,WDNMD,31,assists_per_round,0.15,70.0
4576,dEE,Serbia,KTRL,26,assists_per_round,0.1,20.0
10557,land1n,Brazil,Los Grandes,28,assists_per_round,0.11,30.0
8523,tarik,United States,,26,assists_per_round,0.14,60.0
9278,REZ,Sweden,NIP,24,assists_per_round,0.14,60.0
10705,Kntz,Thailand,NKT,24,assists_per_round,0.12,40.0
14171,rAge,Ukraine,,25,assists_per_round,0.1,20.0
8998,JUST,Portugal,SAW,26,assists_per_round,0.13,50.0
14148,sjuush,Denmark,Heroic,23,assists_per_round,0.13,50.0
12092,max,Uruguay,9z,23,assists_per_round,0.14,60.0
10761,NK4Y,Bulgaria,,26,assists_per_round,0.14,60.0
11231,Subroza,Canada,,25,assists_per_round,0.15,70.0
8771,USTILO,Australia,,28,assists_per_round,0.14,60.0
16948,TRAVIS,Russia,1WIN,24,assists_per_round,0.14,60.0
13497,Lucky,France,HEET,24,assists_per_round,0.14,60.0
9521,dobu,Mongolia,NKT,23,assists_per_round,0.15,70.0
8371,alex,Spain,Movistar Riders,26,assists_per_round,0.14,60.0
2555,yam,Australia,,33,assists_per_round,0.13,50.0
19673,Patsi,Russia,Spirit,18,assists_per_round,0.13,50.0
9279,Relaxa,Sweden,,29,assists_per_round,0.12,40.0
3847,znajder,Sweden,,29,assists_per_round,0.15,70.0
9358,DEV7L,Czech Republic,,25,assists_per_round,0.1,20.0
9349,AiyvaN,Ukraine,GUESS,26,assists_per_round,0.11,30.0
11777,Maden,Montenegro,ENCE,23,assists_per_round,0.14,60.0
5187,captainMo,China,Steel Helmet,33,assists_per_round,0.12,40.0
13018,Thomas,United Kingdom,,24,assists_per_round,0.17,90.0
11337,RCF,Brazil,Case,22,assists_per_round,0.11,30.0
10499,JonY BoY,Argentina,Leviatan,30,assists_per_round,0.11,30.0
8183,rain,Norway,FaZe,27,assists_per_round,0.15,70.0
12782,kressy,Germany,,26,assists_per_round,0.13,50.0
17353,cxzi,United States,BHOP,22,assists_per_round,0.14,60.0
7775,juho,Finland,Budapest Five,27,assists_per_round,0.14,60.0
3732,F1KU,Poland,OG,19,assists_per_round,0.13,50.0
19044,DiMKE,Serbia,ex-4glory,28,assists_per_round,0.15,70.0
8800,stfN,Germany,cowana,29,assists_per_round,0.14,60.0
19021,chawzyyy,Sweden,Apeks,17,assists_per_round,0.13,50.0
15835,imoRR,Turkey,Eternal Fire,22,assists_per_round,0.13,50.0
11576,shuadapai,China,R-Stars,31,assists_per_round,0.14,60.0
8095,aizy,Denmark,Tokyo Revengers,26,assists_per_round,0.14,60.0
15565,Spargo,Finland,HAVU,21,assists_per_round,0.09,10.0
11737,RIKO,United States,,26,assists_per_round,0.13,50.0
1146,dennis,Sweden,,31,assists_per_round,0.12,40.0
9875,food,United States,,25,assists_per_round,0.14,60.0
8503,fl0m,United States,Mythic,29,assists_per_round,0.12,40.0
13982,Forester,Russia,Entropiq,22,assists_per_round,0.13,50.0
15501,b0denmaster,Sweden,ATK,24,assists_per_round,0.11,30.0
317,pashaBiceps,Poland,,34,assists_per_round,0.13,50.0
19236,KENSI,Russia,forZe,20,assists_per_round,0.12,40.0
13396,hoody,Finland,,23,assists_per_round,0.13,50.0
8255,CyberFocus,Belarus,,27,assists_per_round,0.11,30.0
14445,kai,Brazil,,27,assists_per_round,0.14,60.0
17508,glowiing,Russia,1WIN,28,assists_per_round,0.13,50.0
16599,Swisher,United States,ATK,23,assists_per_round,0.15,70.0
7594,flamie,Russia,1WIN,25,assists_per_round,0.14,60.0
9271,sLowi,Finland,HAVU,26,assists_per_round,0.14,60.0
17793,smiley,Kazakhstan,Unique,25,assists_per_round,0.1,20.0
10264,niko,Denmark,OG,24,assists_per_round,0.13,50.0
9616,AMANEK,France,LDLC,28,assists_per_round,0.13,50.0
10992,dragonfly,Denmark,ex-Maknitude,25,assists_per_round,0.09,10.0
8994,HS,Estonia,cowana,25,assists_per_round,0.15,70.0
8346,jdm64,United States,,32,assists_per_round,0.1,20.0
557,fnx,Brazil,Imperial,32,assists_per_round,0.16,80.0
7168,NBK-,France,MOUZ,28,assists_per_round,0.15,70.0
10698,kolor,Hungary,cowana,22,assists_per_round,0.11,30.0
9961,MonttY,Slovakia,,23,assists_per_round,0.14,60.0
9008,FANAT ROCKA,Russia,VRTX,30,assists_per_round,0.11,30.0
9483,DeStiNy,Brazil,,25,assists_per_round,0.14,60.0
17372,FaNg,Canada,Complexity,20,assists_per_round,0.13,50.0
2529,Maluk3,Brazil,TeamOne,32,assists_per_round,0.11,30.0
9256,disco doplan,Sweden,,26,assists_per_round,0.13,50.0
7413,Nico,Denmark,,30,assists_per_round,0.12,40.0
8323,mouz,Poland,,26,assists_per_round,0.13,50.0
2131,bondik,Ukraine,Cossacks,29,assists_per_round,0.13,50.0
9289,qqGOD,Thailand,LZ,24,assists_per_round,0.16,80.0
7834,v1c7oR,Bulgaria,BeyondPossible,28,assists_per_round,0.16,80.0
18838,HexT,Canada,EG.CD,20,assists_per_round,0.14,60.0
8770,MoeycQ,Australia,,29,assists_per_round,0.12,40.0
13228,Voltage,United States,ONET4P,22,assists_per_round,0.09,10.0
13589,Spongey,United States,Bad News Bears,22,assists_per_round,0.12,40.0
12027,Krad,Russia,Entropiq,23,assists_per_round,0.14,60.0
8345,spaze,Russia,MayBe,25,assists_per_round,0.14,60.0
13273,Ace,United States,,27,assists_per_round,0.1,20.0
11276,Markoś,Poland,FLET,23,assists_per_round,0.11,30.0
13780,dimasick,Kazakhstan,,26,assists_per_round,0.12,40.0
15428,Goofy,Poland,,21,assists_per_round,0.15,70.0
7749,queztone,Slovakia,,26,assists_per_round,0.14,60.0
3410,ROBO,Belarus,,29,assists_per_round,0.11,30.0
7253,steel,Canada,,32,assists_per_round,0.15,70.0
10560,yel,Brazil,,30,assists_per_round,0.11,30.0
4954,Xyp9x,Denmark,Astralis,26,assists_per_round,0.16,80.0
5287,TENZKI,Denmark,Savage,28,assists_per_round,0.14,60.0
11258,fr0slev,Denmark,,25,assists_per_round,0.14,60.0
4216,LETN1,Serbia,TYLOO,29,assists_per_round,0.13,50.0
7322,apEX,France,Vitality,29,assists_per_round,0.16,80.0
629,fox,Portugal,Fourteen,35,assists_per_round,0.13,50.0
2299,NENO,North Macedonia,0to100,28,assists_per_round,0.13,50.0
203,n0thing,United States,,31,assists_per_round,0.15,70.0
14218,Plopski,Sweden,NIP,20,assists_per_round,0.14,60.0
13464,mar,Bulgaria,WinX,25,assists_per_round,0.15,70.0
2398,SKYTTEN,Sweden,,29,assists_per_round,0.16,80.0
8951,roseau,Indonesia,,29,assists_per_round,0.15,70.0
17113,szejn,Poland,MOUZ NXT,20,assists_per_round,0.13,50.0
7935,roca,United States,,26,assists_per_round,0.13,50.0
13182,xCeeD,United States,,22,assists_per_round,0.13,50.0
10818,iDk,Brazil,TeamOne,24,assists_per_round,0.15,70.0
11844,flickz,Australia,,31,assists_per_round,0.16,80.0
14394,Tuurtle,Brazil,MIBR,23,assists_per_round,0.14,60.0
8891,Nodios,Denmark,ex-AGF,23,assists_per_round,0.14,60.0
2730,chrisJ,Netherlands,,32,assists_per_round,0.11,30.0
11230,aproto,United States,,23,assists_per_round,0.11,30.0
11213,delboNi,Brazil,Corinthians,24,assists_per_round,0.13,50.0
12269,Jyo,Estonia,Nemiga,27,assists_per_round,0.13,50.0
17402,bedonka,Australia,,22,assists_per_round,0.14,60.0
8611,es3tag,Denmark,NIP,26,assists_per_round,0.15,70.0
20090,Zyphon,Denmark,Copenhagen Flames,18,assists_per_round,0.12,40.0
16859,shokz,Estonia,Finest,24,assists_per_round,0.12,40.0
8570,GruBy,Poland,UNGENTIUM,27,assists_per_round,0.15,70.0
8350,desi,United States,,29,assists_per_round,0.13,50.0
9811,PlesseN,Sweden,Finest,24,assists_per_round,0.15,70.0
12810,SHOCK,Czech Republic,SINNERS,21,assists_per_round,0.11,30.0
12086,HUGHMUNGUS,Australia,Aftershock,22,assists_per_round,0.13,50.0
9896,b0RUP,Denmark,,22,assists_per_round,0.11,30.0
9766,hampus,Sweden,NIP,23,assists_per_round,0.15,70.0
10840,tatazin,Brazil,Los Grandes,28,assists_per_round,0.11,30.0
1045,Maikelele,Sweden,,31,assists_per_round,0.14,60.0
9261,Lekr0,Sweden,,29,assists_per_round,0.14,60.0
10470,mitch,United States,,25,assists_per_round,0.14,60.0
12004,clax,Russia,K23,20,assists_per_round,0.11,30.0
4373,EasTor,Spain,,28,assists_per_round,0.09,10.0
14684,jedqr,Poland,,23,assists_per_round,0.15,70.0
14929,JDC,Germany,MOUZ,22,assists_per_round,0.13,50.0
12094,1962,Argentina,Leviatan,26,assists_per_round,0.13,50.0
19114,Kylar,Poland,FLET,22,assists_per_round,0.12,40.0
9680,Noobster,Australia,,25,assists_per_round,0.12,40.0
15419,Viva,China,,22,assists_per_round,0.12,40.0
5386,byali,Poland,UNGENTIUM,28,assists_per_round,0.14,60.0
9416,obj,Portugal,Fourteen,26,assists_per_round,0.11,30.0
3183,spyleadeR,Bulgaria,FATE,32,assists_per_round,0.18,100.0
9911,kreaz,Sweden,Finest,24,assists_per_round,0.14,60.0
11205,stadodo,Portugal,FTW,25,assists_per_round,0.13,50.0
11701,mirbit,Germany,Nordavind,25,assists_per_round,0.13,50.0
17510,J0LZ,Canada,Strife,22,assists_per_round,0.13,50.0
7,Friis,Denmark,,33,assists_per_round,0.11,30.0
15096,grux,Sweden,Savage,22,assists_per_round,0.11,30.0
11064,dazzLe,United States,,26,assists_per_round,0.16,80.0
10186,ayaya,China,After,23,assists_per_round,0.14,60.0
2007,ap0c,Australia,Encore,34,assists_per_round,0.15,70.0
8242,reatz,Poland,,27,assists_per_round,0.12,40.0
16820,siuhy,Poland,MOUZ NXT,19,assists_per_round,0.13,50.0
8797,Stewie2K,United States,,24,assists_per_round,0.14,60.0
9410,kalinka,Lithuania,,28,assists_per_round,0.12,40.0
11538,Jinxx,Australia,,25,assists_per_round,0.12,40.0
7982,to1nou,Belgium,FiveG,27,assists_per_round,0.1,20.0
12876,DickStacy,Australia,,25,assists_per_round,0.15,70.0
8786,jR,Ukraine,Run or Die,28,assists_per_round,0.11,30.0
7980,DESPE,Turkey,,29,assists_per_round,0.11,30.0
4959,kioShiMa,France,,28,assists_per_round,0.15,70.0
13155,speed4k,Russia,FreeTON,26,assists_per_round,0.11,30.0
8522,FugLy,United States,,27,assists_per_round,0.13,50.0
8744,emagine,Australia,,31,assists_per_round,0.14,60.0
9069,Nifty,United States,,24,assists_per_round,0.09,10.0
16946,Polt,Russia,xDDDD,28,assists_per_round,0.14,60.0
12521,arT,Brazil,FURIA,26,assists_per_round,0.14,60.0
2826,MINISE,Poland,,28,assists_per_round,0.12,40.0
8727,waterfaLLZ,Russia,,27,assists_per_round,0.12,40.0
16723,Cabbi,Denmark,MASONIC,24,assists_per_round,0.13,50.0
11307,pounh,Lithuania,,25,assists_per_round,0.13,50.0
8413,Zero,Slovakia,SINNERS,23,assists_per_round,0.12,40.0
7383,zqkS,Brazil,Corinthians,30,assists_per_round,0.12,40.0
3669,innocent,Poland,Anonymo,28,assists_per_round,0.15,70.0
8517,Relyks,United States,,27,assists_per_round,0.12,40.0
10590,fenvicious,Russia,ASAP,27,assists_per_round,0.12,40.0
1883,glace,Denmark,,28,assists_per_round,0.14,60.0
11238,Oderus,United States,,23,assists_per_round,0.09,10.0
8724,1uke,Russia,,29,assists_per_round,0.09,10.0
11329,leo_drk,Brazil,00NATION,22,assists_per_round,0.13,50.0
483,Edward,Ukraine,Cossacks,34,assists_per_round,0.13,50.0
9245,Tsogoo,Mongolia,TheMongolz,28,assists_per_round,0.14,60.0
8347,hazed,United States,,33,assists_per_round,0.15,70.0
11574,xiaosaGe,China,Steel Helmet,32,assists_per_round,0.16,80.0
147,SIXER,France,Ambush,31,assists_per_round,0.11,30.0
11515,kenzor,Ukraine,GUESS,25,assists_per_round,0.13,50.0
14205,R0b3n,Latvia,Neon Rangers,20,assists_per_round,0.12,40.0
13240,Lack1,Kazakhstan,,22,assists_per_round,0.13,50.0
10764,cbbk,Thailand,,28,assists_per_round,0.15,70.0
10570,dzt,Brazil,,25,assists_per_round,0.13,50.0
9339,ImpressioN,Singapore,,26,assists_per_round,0.15,70.0
11654,almazer,Russia,Trident,23,assists_per_round,0.13,50.0
19738,Djoko,France,HEET,25,assists_per_round,0.13,50.0
5792,KILLDREAM,Portugal,,29,assists_per_round,0.16,80.0
10443,Basso,Denmark,,23,assists_per_round,0.1,20.0
10663,RoLEX,Thailand,,21,assists_per_round,0.14,60.0
4637,zeff,Korea,,33,assists_per_round,0.17,90.0
11922,ALLE,Brazil,,25,assists_per_round,0.14,60.0
9254,mopoz,Spain,Movistar Riders,25,assists_per_round,0.13,50.0
16415,supra,Estonia,Tokyo Revengers,20,assists_per_round,0.12,40.0
10397,cromen,Norway,,27,assists_per_round,0.13,50.0
973,SZPERO,Poland,,31,assists_per_round,0.12,40.0
7433,adreN,United States,Liquid,32,assists_per_round,0.15,70.0
7248,xseveN,Finland,HAVU,27,assists_per_round,0.16,80.0
14954,void,Australia,,21,assists_per_round,0.13,50.0
7527,pyth,Sweden,,28,assists_per_round,0.13,50.0
545,MODDII,Sweden,Astralis Talent,33,assists_per_round,0.13,50.0
13186,cam,United States,,24,assists_per_round,0.15,70.0
7369,peet,Poland,,31,assists_per_round,0.12,40.0
7687,nitr0,United States,Liquid,26,assists_per_round,0.14,60.0
11926,mds,Belarus,xDDDD,23,assists_per_round,0.11,30.0
10163,pecks,Australia,,25,assists_per_round,0.14,60.0
6904,STYKO,Slovakia,Apeks,26,assists_per_round,0.13,50.0
9298,truth,Norway,,25,assists_per_round,0.12,40.0
2161,Noktse,Argentina,Isurus,29,assists_per_round,0.13,50.0
9260,vice,United States,,26,assists_per_round,0.14,60.0
10463,Baaten,Sweden,,23,assists_per_round,0.12,40.0
9818,uli,Finland,KOVA,24,assists_per_round,0.13,50.0
630,MUTiRiS,Portugal,SAW,29,assists_per_round,0.15,70.0
9257,freddieb,Sweden,,28,assists_per_round,0.14,60.0
1915,SEMPHIS,Canada,Gaimin Gladiators,33,assists_per_round,0.14,60.0
7873,dephh,United Kingdom,,30,assists_per_round,0.16,80.0
16769,realz1n,Brazil,B4,27,assists_per_round,0.14,60.0
7808,freakazoid,United States,Mythic,29,assists_per_round,0.15,70.0
13157,Jerry,Russia,forZe,24,assists_per_round,0.14,60.0
18317,magixx,Russia,Spirit,19,assists_per_round,0.11,30.0
12083,YDNA,Australia,rewound,23,assists_per_round,0.11,30.0
7700,robiin,Sweden,,27,assists_per_round,0.17,90.0
12710,gMd,Canada,,21,assists_per_round,0.14,60.0
8184,ALEX,United Kingdom,fnatic,26,assists_per_round,0.13,50.0
338,markeloff,Ukraine,,34,assists_per_round,0.15,70.0
7296,Puls3,United Kingdom,Max&BigGarlicDips,28,assists_per_round,0.15,70.0
15204,Vegi,Poland,Anonymo,22,assists_per_round,0.13,50.0
12101,neptune,United States,,19,assists_per_round,0.13,50.0
5373,xelos,Sweden,Lemondogs,29,assists_per_round,0.15,70.0
9103,rbz,Australia,,28,assists_per_round,0.13,50.0
8396,BENDJI,Sweden,Deportivo,26,assists_per_round,0.14,60.0
19823,dukefissura,Kazakhstan,Unique,26,assists_per_round,0.12,40.0
9221,reversive,Argentina,Leviatan,30,assists_per_round,0.14,60.0
4726,jaxi,Romania,,28,assists_per_round,0.14,60.0
44,BARBARR,Sweden,,32,assists_per_round,0.13,50.0
12822,VINI,Brazil,Imperial,23,assists_per_round,0.13,50.0
19190,Liki,Australia,,23,assists_per_round,0.15,70.0
8324,morelz,Poland,Illuminar,28,assists_per_round,0.13,50.0
12781,k1to,Germany,BIG Academy,23,assists_per_round,0.12,40.0
9903,notaN,Denmark,MASONIC,22,assists_per_round,0.14,60.0
17553,pesadelo,Brazil,TeamOne,22,assists_per_round,0.14,60.0
16495,kory,Hungary,Sangal,24,assists_per_round,0.14,60.0
19232,JIaYm,Russia,,23,assists_per_round,0.14,60.0
339,ANGE1,Ukraine,,32,assists_per_round,0.17,90.0
10372,kaboose,United States,,22,assists_per_round,0.12,40.0
8726,facecrack,Russia,KJlACCHblE,28,assists_per_round,0.14,60.0
8125,Dimaoneshot,Russia,,27,assists_per_round,0.14,60.0
9130,Drone,United States,,24,assists_per_round,0.13,50.0
19733,DemQQ,Ukraine,B8,21,assists_per_round,0.14,60.0
2241,rmn,Portugal,SAW,30,assists_per_round,0.13,50.0
735,Dosia,Russia,,34,assists_per_round,0.15,70.0
12089,vanity,United States,,23,assists_per_round,0.13,50.0
9291,krii,Latvia,Wolsung,24,assists_per_round,0.14,60.0
10052,fitch,Kazakhstan,Golden Knights,30,assists_per_round,0.15,70.0
13093,DeathZz,Spain,Movistar Riders,26,assists_per_round,0.13,50.0
8875,gade,Denmark,BIG,27,assists_per_round,0.12,40.0
12102,djay,Canada,EG.PA,29,assists_per_round,0.14,60.0
7529,SAGGERTON,Finland,,26,assists_per_round,0.15,70.0
7965,larsen,Denmark,Tricked,25,assists_per_round,0.1,20.0
2799,bubble,Bulgaria,SKADE,30,assists_per_round,0.15,70.0
8871,Lukki,Denmark,,22,assists_per_round,0.13,50.0
17956,jabbi,Denmark,Heroic,19,assists_per_round,0.11,30.0
8082,AZR,Australia,,29,assists_per_round,0.14,60.0
12593,J1rah,Australia,,22,assists_per_round,0.13,50.0
13989,ryotzz,Brazil,,28,assists_per_round,0.18,100.0
8374,bodyy,France,HEET,25,assists_per_round,0.15,70.0
9482,NEKIZ,Brazil,paiN,26,assists_per_round,0.13,50.0
10436,sXe,Romania,KTRL,24,assists_per_round,0.14,60.0
19705,chop,United States,EG.CD,20,assists_per_round,0.13,50.0
284,JACKZ,France,G2,30,assists_per_round,0.13,50.0
8508,DAVEY,Canada,,26,assists_per_round,0.14,60.0
8327,Furlan,Poland,AGO,27,assists_per_round,0.14,60.0
13177,stellar,United States,,26,assists_per_round,0.13,50.0
884,Xizt,Sweden,Heroic,31,assists_per_round,0.17,90.0
12113,Jonji,Canada,EG.PA,22,assists_per_round,0.17,90.0
1485,RUBINO,Norway,,28,assists_per_round,0.13,50.0
334,AdreN,Kazakhstan,,32,assists_per_round,0.15,70.0
12088,ryann,United States,,21,assists_per_round,0.12,40.0
7412,gla1ve,Denmark,Astralis,27,assists_per_round,0.16,80.0
13992,Zix,Bulgaria,,23,assists_per_round,0.14,60.0
16947,Perfecto,Russia,Natus Vincere,22,assists_per_round,0.13,50.0
17937,isak,Sweden,GamerLegion,20,assists_per_round,0.13,50.0
8716,DeadFox,Hungary,,27,assists_per_round,0.13,50.0
17930,wiz,United States,EG.CD,21,assists_per_round,0.1,20.0
5045,zende,Sweden,,27,assists_per_round,0.13,50.0
11996,Daffu,Denmark,ECSTATIC,24,assists_per_round,0.13,50.0
7499,Spiidi,Germany,Sprout,26,assists_per_round,0.15,70.0
17936,bq,Sweden,X Gamer,20,assists_per_round,0.13,50.0
12872,apocdud,Australia,,23,assists_per_round,0.14,60.0
7438,anger,United States,,34,assists_per_round,0.14,60.0
11498,NickelBack,Russia,Entropiq,25,assists_per_round,0.16,80.0
14390,WOOD7,Brazil,,27,assists_per_round,0.12,40.0
9819,doto,Finland,HAVU,26,assists_per_round,0.14,60.0
9480,tifa,Brazil,,26,assists_per_round,0.14,60.0
10611,Fadey,South Africa,ATK,24,assists_per_round,0.13,50.0
19882,Norwi,Russia,forZe,21,assists_per_round,0.11,30.0
16529,Llamas,Australia,Control,22,assists_per_round,0.12,40.0
13170,kwezz,Denmark,Tricked,22,assists_per_round,0.11,30.0
9220,SHOOWTiME,Brazil,Corinthians,25,assists_per_round,0.13,50.0
8000,syken,Germany,,26,assists_per_round,0.12,40.0
8488,ZEDKO,Czech Republic,SINNERS,24,assists_per_round,0.12,40.0
11747,jnt,Brazil,Sharks,28,assists_per_round,0.11,30.0
10827,prt,Brazil,TeamOne,24,assists_per_round,0.13,50.0
17305,FinigaN,Russia,,23,assists_per_round,0.12,40.0
8917,niki1,Bulgaria,NeedDOCTOR,31,assists_per_round,0.16,80.0
9636,BURNRUOk,Australia,,26,assists_per_round,0.14,60.0
13148,Radifaction,Norway,Oilers,23,assists_per_round,0.13,50.0
555,BIT,Brazil,MIBR,32,assists_per_round,0.15,70.0
11840,Boombl4,Russia,Natus Vincere,23,assists_per_round,0.14,60.0
12244,Sergiz,Ukraine,Doge Soldiers,21,assists_per_round,0.13,50.0
5061,PERCY,Denmark,,28,assists_per_round,0.12,40.0
10697,blocker,Bulgaria,NeedDOCTOR,25,assists_per_round,0.15,70.0
8539,leman,Poland,AGO,25,assists_per_round,0.13,50.0
15569,Sapec,Sweden,EYEBALLERS,19,assists_per_round,0.14,60.0
7805,RUSH,United States,Evil Geniuses,28,assists_per_round,0.15,70.0
7169,RpK,France,,32,assists_per_round,0.13,50.0
18120,sinnopsyy,Kosovo,Bad News Eagles,27,assists_per_round,0.13,50.0
11217,SPELLAN,Bulgaria,BeyondPossible,24,assists_per_round,0.13,50.0
19015,Bymas,Lithuania,MOUZ,18,assists_per_round,0.12,40.0
9916,mono,Poland,,26,assists_per_round,0.13,50.0
13749,Queenix,Denmark,MASONIC,23,assists_per_round,0.12,40.0
10784,RuStY,Sweden,Into the Breach,24,assists_per_round,0.13,50.0
2898,raalz,Denmark,Sprout,27,assists_per_round,0.12,40.0
8368,jmqa,Russia,,25,assists_per_round,0.13,50.0
10192,DeStRoYeR,China,Invictus,28,assists_per_round,0.12,40.0
15117,Keoz,Belgium,Falcons,21,assists_per_round,0.13,50.0
3886,seb,United States,,31,assists_per_round,0.15,70.0
14055,propleh,Russia,Trident,25,assists_per_round,0.14,60.0
302,kUcheR,Russia,,33,assists_per_round,0.15,70.0
12129,stk,Thailand,LZ,25,assists_per_round,0.15,70.0
8446,ELUSIVE,South Africa,,29,assists_per_round,0.14,60.0
8321,oskarish,Poland,Anonymo,25,assists_per_round,0.13,50.0
7388,SOKER,Spain,Gravity 0,29,assists_per_round,0.15,70.0
17792,ice,Kazakhstan,AVANGAR,21,assists_per_round,0.12,40.0
6593,PKL,Brazil,paiN,28,assists_per_round,0.14,60.0
8569,DEVIL,France,UBITEAM,27,assists_per_round,0.13,50.0
3347,seized,Russia,ex-Singularity,27,assists_per_round,0.15,70.0
10666,MAIROLLS,Thailand,LZ,24,assists_per_round,0.13,50.0
7925,gabesson,Hungary,,32,assists_per_round,0.16,80.0
14957,Mayker,Australia,,23,assists_per_round,0.13,50.0
971,KHRN,Finland,,32,assists_per_round,0.14,60.0
11248,Leaf,Thailand,,28,assists_per_round,0.13,50.0
11891,phr,Poland,Illuminar,25,assists_per_round,0.13,50.0
8137,reltuC,United States,,33,assists_per_round,0.15,70.0
7716,chopper,Russia,Spirit,25,assists_per_round,0.13,50.0
11161,Drea3er,China,CatEvil,27,assists_per_round,0.13,50.0
7368,Hyper,Poland,,32,assists_per_round,0.12,40.0
